id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
8084,Kloramfenikol Tetes Mata,Mata & Telinga,8000.0,129,Chloramphenicol 0.5%,Belekan bakteri mata generik; Gejala terkait: belekan murah; mata bernanah generik,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Chloramphenicol 0.5%,Belekan bakteri mata generik; belekan murah; mata bernanah generik; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Pandangan kabur sementara,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/0ea5e9?text=Kloramfenikol+Tetes+Mata,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8085,Silver Sulfadiazine Cream 1%,Obat Kulit & Luka,35000.0,124,Silver Sulfadiazine 1%,"Luka bakar, luka infeksi kronis; Gejala terkait: luka bakar generik; silver sulfadiazine",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Silver Sulfadiazine 1%,"Luka bakar, luka infeksi kronis; luka bakar generik; silver sulfadiazine; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Iritasi lokal, bercak hitam",2028-03-15,Topikal,https://placehold.co/400x300/f8fafc/ec4899?text=Silver+Sulfadiazine+Cream+1%,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8086,Antimo Tablet,Obat Batuk,5000.0,182,"Diphenhydramine HCl 25mg, Caffeine 20mg",Mabuk perjalanan; Gejala terkait: mabuk darat; mabuk perjalanan; mabuk laut,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Diphenhydramine HCl 25mg, Caffeine 20mg",Mabuk perjalanan; mabuk darat; mabuk perjalanan; mabuk laut; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mengantuk atau justru antri tidur,2028-12-31,Tablet,https://placehold.co/400x300/f8fafc/3b82f6?text=Antimo+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8087,Antimo Anak Sirup,Obat Batuk,15000.0,124,Diphenhydramine HCl sirup anak,Mabuk perjalanan anak; Gejala terkait: mabuk perjalanan anak; mabuk mobil anak,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Diphenhydramine HCl sirup anak,Mabuk perjalanan anak; mabuk perjalanan anak; mabuk mobil anak; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mengantuk,2028-12-31,Sirup,https://placehold.co/400x300/f8fafc/3b82f6?text=Antimo+Anak+Sirup,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8088,Scopola Tablet,Obat Batuk,5000.0,150,Dimenhydrinate 50mg,Mabuk perjalanan dewasa; Gejala terkait: mabuk laut; mabuk udara,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Dimenhydrinate 50mg,Mabuk perjalanan dewasa; mabuk laut; mabuk udara; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Sangat mengantuk, mulut kering",2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/3b82f6?text=Scopola+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8089,Prochlorperazine Tablet,Pencernaan & Diare,12000.0,169,Prochlorperazine 5mg,"Mual muntah, vertigo; Gejala terkait: vertigo; mual muntah; prochlorperazine",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Prochlorperazine 5mg,"Mual muntah, vertigo; vertigo; mual muntah; prochlorperazine; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Mengantuk, extrapyramidal",2028-12-31,Tablet,https://placehold.co/400x300/f8fafc/f59e0b?text=Prochlorperazine+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8090,Betahistine Tablet,Pencernaan & Diare,18000.0,175,Betahistine HCl 8mg,"Vertigo (Meniere's), tinnitus; Gejala terkait: vertigo; meniere; telinga berdenging",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Betahistine HCl 8mg,"Vertigo (Meniere's), tinnitus; vertigo; meniere; telinga berdenging; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Sakit kepala, mual ringan",2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/f59e0b?text=Betahistine+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8091,Cinnarizine Tablet 25mg,Obat Batuk,5000.0,116,Cinnarizine 25mg,"Vertigo, mabuk perjalanan, pusing berputar; Gejala terkait: vertigo; pusing berputar; cinnarizine",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Cinnarizine 25mg,"Vertigo, mabuk perjalanan, pusing berputar; vertigo; pusing berputar; cinnarizine; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Mengantuk, mulut kering",2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/3b82f6?text=Cinnarizine+Tablet+25mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8092,Flunarizine Kapsul 5mg,Nyeri & Demam,18000.0,86,Flunarizine 5mg,"Migrain profilaktik, vertigo; Gejala terkait: pencegahan migrain; vertigo kronis",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Flunarizine 5mg,"Migrain profilaktik, vertigo; pencegahan migrain; vertigo kronis; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Mengantuk, depresi",2028-12-31,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Flunarizine+Kapsul+5mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8093,ORS Sachets Oralit WHO,Pencernaan & Diare,1500.0,82,"NaCl 3.5g, KCl 1.5g, Glukosa 20g, NaHCO3",Rehidrasi standar WHO; Gejala terkait: oralit who; dehidrasi; elektrolit,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"NaCl 3.5g, KCl 1.5g, Glukosa 20g, NaHCO3",Rehidrasi standar WHO; oralit who; dehidrasi; elektrolit; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mual bila cepat,2026-12-31,Sachet,https://placehold.co/400x300/f8fafc/f59e0b?text=ORS+Sachets+Oralit+WHO,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8094,Bioron Tablet,Suplemen,55000.0,187,"Boron 3mg, Calcium, Vitamin D3",Kesehatan tulang dan sendi; Gejala terkait: tulang; sendi; osteoporosis pencegahan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Boron 3mg, Calcium, Vitamin D3",Kesehatan tulang dan sendi; tulang; sendi; osteoporosis pencegahan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/eab308?text=Bioron+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8095,Chondroitin Kapsul,Nyeri & Demam,65000.0,102,Chondroitin Sulfate 400mg,Kesehatan sendi dan tulang rawan; Gejala terkait: sendi aus; lutut nyeri; tulang rawan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Chondroitin Sulfate 400mg,Kesehatan sendi dan tulang rawan; sendi aus; lutut nyeri; tulang rawan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mual ringan,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Chondroitin+Kapsul,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8096,Atorvastatin 10mg,Suplemen,22000.0,112,Atorvastatin Calcium 10mg,Kolesterol tinggi (Perlu resep dokter); Gejala terkait: kolesterol; lemak darah; statin,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Atorvastatin Calcium 10mg,Kolesterol tinggi (Perlu resep dokter); kolesterol; lemak darah; statin; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Nyeri otot, hati",2028-03-15,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Atorvastatin+10mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8097,Acarbose Tablet,Herbal & Tradisional,15000.0,113,Acarbose 50mg,Diabetes tipe 2 (Perlu resep); Gejala terkait: diabetes; gula darah; acarbose,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Acarbose 50mg,Diabetes tipe 2 (Perlu resep); diabetes; gula darah; acarbose; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Kembung, diare",2028-12-31,Tablet,https://placehold.co/400x300/f8fafc/84cc16?text=Acarbose+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8098,Glibenclamide Tablet,Herbal & Tradisional,5000.0,126,Glibenclamide 5mg,Diabetes tipe 2 (Perlu resep); Gejala terkait: diabetes; gula darah; sulfonilurea,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Glibenclamide 5mg,Diabetes tipe 2 (Perlu resep); diabetes; gula darah; sulfonilurea; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Hipoglikemia,2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/84cc16?text=Glibenclamide+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8099,Metformin Tablet 500mg,Herbal & Tradisional,5000.0,85,Metformin HCl 500mg,Diabetes tipe 2 (Perlu resep); Gejala terkait: diabetes; gula darah; metformin,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Metformin HCl 500mg,Diabetes tipe 2 (Perlu resep); diabetes; gula darah; metformin; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Mual, diare GI",2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/84cc16?text=Metformin+Tablet+500mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8100,Amlodipine Tablet 5mg,Herbal & Tradisional,8000.0,98,Amlodipine Besylate 5mg,"Hipertensi, angina (Perlu resep); Gejala terkait: tekanan darah tinggi; hipertensi; CCB",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Amlodipine Besylate 5mg,"Hipertensi, angina (Perlu resep); tekanan darah tinggi; hipertensi; CCB; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Kaki bengkak, kemerahan wajah",2028-12-31,Tablet,https://placehold.co/400x300/f8fafc/84cc16?text=Amlodipine+Tablet+5mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8101,Captopril Tablet 25mg,Herbal & Tradisional,5000.0,144,Captopril 25mg,"Hipertensi, gagal jantung (Perlu resep); Gejala terkait: hipertensi; ACE inhibitor",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Captopril 25mg,"Hipertensi, gagal jantung (Perlu resep); hipertensi; ACE inhibitor; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Batuk kering, hipotensi",2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/84cc16?text=Captopril+Tablet+25mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8102,Simvastatin Tablet 10mg,Herbal & Tradisional,5000.0,106,Simvastatin 10mg,Kolesterol (Perlu resep); Gejala terkait: kolesterol; simvastatin; lemak darah,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Simvastatin 10mg,Kolesterol (Perlu resep); kolesterol; simvastatin; lemak darah; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Nyeri otot, hati",2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/84cc16?text=Simvastatin+Tablet+10mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8103,Candesartan Tablet,Herbal & Tradisional,18000.0,130,Candesartan Cilexetil 8mg,"Hipertensi, perlindungan ginjal (Perlu resep); Gejala terkait: hipertensi; ARB; tekanan darah tinggi",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Candesartan Cilexetil 8mg,"Hipertensi, perlindungan ginjal (Perlu resep); hipertensi; ARB; tekanan darah tinggi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Pusing, hipotensi",2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/84cc16?text=Candesartan+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8104,Lisinopril Tablet 5mg,Herbal & Tradisional,8000.0,110,Lisinopril 5mg,"Hipertensi, gagal jantung (Perlu resep); Gejala terkait: tekanan darah; ACE inhibitor; jantung",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Lisinopril 5mg,"Hipertensi, gagal jantung (Perlu resep); tekanan darah; ACE inhibitor; jantung; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Batuk kering, hipotensi",2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/84cc16?text=Lisinopril+Tablet+5mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8105,Salbutamol Inhaler,Perawatan Hidung & Pernapasan,55000.0,137,Salbutamol 100mcg/dosis MDI,Asma akut dan PPOK (perlu resep di sebagian apotek); Gejala terkait: asma; sesak napas; bronkodilator; inhaler,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Salbutamol 100mcg/dosis MDI,Asma akut dan PPOK (perlu resep di sebagian apotek); asma; sesak napas; bronkodilator; inhaler; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Berdebar, tremor tangan",2027-06-30,Produk,https://placehold.co/400x300/f8fafc/64748b?text=Salbutamol+Inhaler,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8106,Ventolin Inhaler,Perawatan Hidung & Pernapasan,85000.0,104,Salbutamol 100mcg/dosis,Asma dan PPOK; Gejala terkait: asma; ventolin; bronkodilator,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Salbutamol 100mcg/dosis,Asma dan PPOK; asma; ventolin; bronkodilator; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Berdebar, tremor",2026-12-31,Produk,https://placehold.co/400x300/f8fafc/64748b?text=Ventolin+Inhaler,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8107,Formoterol Inhaler,Perawatan Hidung & Pernapasan,125000.0,137,Formoterol 12mcg/dosis,Asma maintenance (perlu resep); Gejala terkait: asma maintenance; PPOK; LABA,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Formoterol 12mcg/dosis,Asma maintenance (perlu resep); asma maintenance; PPOK; LABA; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Berdebar, kram otot",2026-12-31,Produk,https://placehold.co/400x300/f8fafc/64748b?text=Formoterol+Inhaler,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8108,Symbicort Inhaler,Perawatan Hidung & Pernapasan,350000.0,183,Budesonide + Formoterol MDI,Asma dan PPOK kombinasi (perlu resep); Gejala terkait: asma berat; PPOK kombinasi; symbicort,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Budesonide + Formoterol MDI,Asma dan PPOK kombinasi (perlu resep); asma berat; PPOK kombinasi; symbicort; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Sariawan mulut, berdebar",2026-12-31,Produk,https://placehold.co/400x300/f8fafc/64748b?text=Symbicort+Inhaler,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8109,Combivent MDI,Perawatan Hidung & Pernapasan,145000.0,135,Salbutamol + Ipratropium,"PPOK, asma berat (perlu resep); Gejala terkait: PPOK; asma berat; bronkodilator ganda",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Salbutamol + Ipratropium,"PPOK, asma berat (perlu resep); PPOK; asma berat; bronkodilator ganda; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Berdebar, mulut kering",2028-03-15,Produk,https://placehold.co/400x300/f8fafc/64748b?text=Combivent+MDI,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8110,Mucolite Kapsul,Obat Batuk,45000.0,167,Erdosteine 300mg,"Batuk PPOK, bronkitis kronis; Gejala terkait: PPOK; bronkitis kronis; erdosteine",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Erdosteine 300mg,"Batuk PPOK, bronkitis kronis; PPOK; bronkitis kronis; erdosteine; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Mual,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Mucolite+Kapsul,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8111,Spiriva Handihaler,Perawatan Hidung & Pernapasan,250000.0,165,Tiotropium Bromide 18mcg,PPOK maintenance (perlu resep); Gejala terkait: PPOK maintenance; tiotropium; anticholinergik,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Tiotropium Bromide 18mcg,PPOK maintenance (perlu resep); PPOK maintenance; tiotropium; anticholinergik; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Mulut kering, retensi urin",2028-12-31,Produk,https://placehold.co/400x300/f8fafc/64748b?text=Spiriva+Handihaler,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8112,Budesonide Nasal Spray,Perawatan Hidung & Pernapasan,65000.0,143,Budesonide 64mcg/dosis,Rinitis alergi kronis; Gejala terkait: rinitis alergi; hidung meler kronis; steroid nasal,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Budesonide 64mcg/dosis,Rinitis alergi kronis; rinitis alergi; hidung meler kronis; steroid nasal; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Mimisan, iritasi hidung",2028-03-15,Spray,https://placehold.co/400x300/f8fafc/64748b?text=Budesonide+Nasal+Spray,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8113,Mometasone Nasal Spray,Perawatan Hidung & Pernapasan,85000.0,83,Mometasone Furoate 50mcg,"Rinitis alergi, polip hidung; Gejala terkait: rinitis alergi; polip; nasonex generik",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mometasone Furoate 50mcg,"Rinitis alergi, polip hidung; rinitis alergi; polip; nasonex generik; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Mimisan, iritasi",2028-03-15,Spray,https://placehold.co/400x300/f8fafc/64748b?text=Mometasone+Nasal+Spray,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8114,Xyzal Tablet 5mg,Alergi & Gatal,65000.0,177,Levocetirizine HCl 5mg,Alergi generasi ketiga tanpa kantuk; Gejala terkait: alergi terkini; antihistamin baru; gatal,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Levocetirizine HCl 5mg,Alergi generasi ketiga tanpa kantuk; alergi terkini; antihistamin baru; gatal; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mengantuk minimal,2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/8b5cf6?text=Xyzal+Tablet+5mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8115,Bilastine Tablet 20mg,Alergi & Gatal,85000.0,177,Bilastine 20mg,Rinitis alergi dan urtikaria tanpa kantuk; Gejala terkait: alergi tanpa kantuk premium; urtikaria,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Bilastine 20mg,Rinitis alergi dan urtikaria tanpa kantuk; alergi tanpa kantuk premium; urtikaria; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/8b5cf6?text=Bilastine+Tablet+20mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8116,Rupatadine Tablet 10mg,Alergi & Gatal,75000.0,151,Rupatadine 10mg,Rinitis alergi dan urtikaria kronis; Gejala terkait: alergi kronis; urtikaria; anti-PAF,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rupatadine 10mg,Rinitis alergi dan urtikaria kronis; alergi kronis; urtikaria; anti-PAF; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mengantuk ringan,2028-12-31,Tablet,https://placehold.co/400x300/f8fafc/8b5cf6?text=Rupatadine+Tablet+10mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8117,Pheniramine Maleate Tablet,Alergi & Gatal,4000.0,148,Pheniramine Maleate 25mg,Alergi dan rhinitis generasi 1; Gejala terkait: alergi murah; gatal; rhinitis,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Pheniramine Maleate 25mg,Alergi dan rhinitis generasi 1; alergi murah; gatal; rhinitis; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Sangat mengantuk,2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/8b5cf6?text=Pheniramine+Maleate+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8118,Betadine Feminine Wash,Obat Kulit & Luka,28000.0,131,Povidone Iodine 10% sabun wanita,Kebersihan area kewanitaan; Gejala terkait: keputihan; gatal area wanita; vaginal wash,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Povidone Iodine 10% sabun wanita,Kebersihan area kewanitaan; keputihan; gatal area wanita; vaginal wash; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Iritasi lokal (gunakan sesuai petunjuk),2026-12-31,Produk,https://placehold.co/400x300/f8fafc/ec4899?text=Betadine+Feminine+Wash,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8119,Carefree Pantyliner,Suplemen,15000.0,137,Non-medicated pantyliner,Kelembaban harian wanita; Gejala terkait: pantyliner; wanita; kebersihan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Non-medicated pantyliner,Kelembaban harian wanita; pantyliner; wanita; kebersihan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Alergi (jarang),2026-12-31,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Carefree+Pantyliner,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8120,Canesten Krim Vaginal,Antijamur & Kulit,55000.0,119,Clotrimazole 1% krim vaginal,"Kandidiasis vaginal, gatal keputihan; Gejala terkait: jamur vaginal; keputihan berbau; gatal intim",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Clotrimazole 1% krim vaginal,"Kandidiasis vaginal, gatal keputihan; jamur vaginal; keputihan berbau; gatal intim; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Iritasi lokal,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/14b8a6?text=Canesten+Krim+Vaginal,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8121,Betadine Feminine Gel,Obat Kulit & Luka,35000.0,92,Povidone Iodine 10% gel intim,Keputihan dan kebersihan intim gel; Gejala terkait: keputihan gel; gatal intim,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Povidone Iodine 10% gel intim,Keputihan dan kebersihan intim gel; keputihan gel; gatal intim; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Iritasi,2027-06-30,Topikal,https://placehold.co/400x300/f8fafc/ec4899?text=Betadine+Feminine+Gel,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8122,Gynecosid Tablet,Suplemen,15000.0,128,Methylergometrine 0.125mg,"Perdarahan post-partum, haid tidak teratur; Gejala terkait: perdarahan; haid tidak lancar; methylergometrine",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Methylergometrine 0.125mg,"Perdarahan post-partum, haid tidak teratur; perdarahan; haid tidak lancar; methylergometrine; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Mual, berdebar (jarang tanpa resep)",2026-12-31,Tablet,https://placehold.co/400x300/f8fafc/eab308?text=Gynecosid+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8123,Mefenamic Forte 500mg,Nyeri & Demam,15000.0,186,Mefenamic Acid 500mg,"Nyeri haid berat, nyeri akut; Gejala terkait: nyeri haid berat; dismenore; mefenamat",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mefenamic Acid 500mg,"Nyeri haid berat, nyeri akut; nyeri haid berat; dismenore; mefenamat; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Iritasi lambung parah,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Mefenamic+Forte+500mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
8124,Ibuprofen 400mg Tablet,Nyeri & Demam,8000.0,139,Ibuprofen 400mg,"Nyeri sedang, haid, gigi, radang sendi; Gejala terkait: nyeri sedang; ibuprofen 400; haid",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Ibuprofen 400mg,"Nyeri sedang, haid, gigi, radang sendi; nyeri sedang; ibuprofen 400; haid; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Nyeri lambung lebih,2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/ef4444?text=Ibuprofen+400mg+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
