id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
6541,Bisolvon Solution 50 ml,Obat Batuk,14753.0,176,Bromhexine HCl (tetes/solution),Dahak sangat kental bayi/dewasa,Dosis sesuai anjuran dokter. Sanofi,Bromhexine HCl (tetes/solution),Dahak sangat kental bayi/dewasa,Mual,2026-12-31,Tablet,/static/medicines/Bisolvon Solution 50 ml.jpg,True,[]
6542,Vicks Formula 44 Sirup 54ml,Obat Batuk,38247.0,280,"Dextromethorphan, Doxylamine",Batuk kering malam,Dosis sesuai anjuran dokter. P&G,"Dextromethorphan, Doxylamine",Batuk kering malam,Mengantuk,2026-12-31,Tablet,/static/medicines/Vicks Formula 44 Sirup 54ml.jpg,True,[]
6543,Vicks Formula 44 Anak Sirup 27ml,Obat Batuk,23974.0,119,Dextromethorphan,Batuk kering anak,Dosis sesuai anjuran dokter. P&G,Dextromethorphan,Batuk kering anak,Mengantuk,2028-03-15,Tablet,/static/medicines/Vicks Formula 44 Anak Sirup 27ml.jpg,True,[]
6544,Konidin Tablet,Obat Batuk,26499.0,72,"Guaifenesin, Dextromethorphan, CTM",Batuk alergi,Dosis sesuai anjuran dokter. Konimex,"Guaifenesin, Dextromethorphan, CTM",Batuk alergi,Sangat mengantuk,2027-06-30,Tablet,/static/medicines/Konidin Tablet.jpg,True,[]
6545,Konidin Sirup,Obat Batuk,27718.0,99,"Guaifenesin, Dextromethorphan, CTM",Batuk alergi sirup,Dosis sesuai anjuran dokter. Konimex,"Guaifenesin, Dextromethorphan, CTM",Batuk alergi sirup,Sangat mengantuk,2027-06-30,Tablet,/static/medicines/Konidin Sirup.jpg,True,[]
6546,Konidin OBH Sirup,Obat Batuk,43170.0,62,"Succus liquiritiae, Ephedrine, CTM",Batuk berdahak dengan alergi,Dosis sesuai anjuran dokter. Konimex,"Succus liquiritiae, Ephedrine, CTM",Batuk berdahak dengan alergi,Mengantuk,2027-06-30,Tablet,/static/medicines/Konidin OBH Sirup.jpg,True,[]
6547,Actifed Kuning (Sirup),Obat Batuk,17413.0,183,"Triprolidine, Pseudoephedrine","Pilek alergi, hidung meler",Dosis sesuai anjuran dokter. GSK,"Triprolidine, Pseudoephedrine","Pilek alergi, hidung meler","Mengantuk, berdebar",2026-12-31,Tablet,/static/medicines/Actifed Kuning (Sirup).jpg,True,[]
6548,Actifed Hijau (Expectorant),Obat Batuk,36664.0,62,"Triprolidine, Pseudoephedrine, Guaifenesin",Batuk berdahak dengan pilek,Dosis sesuai anjuran dokter. GSK,"Triprolidine, Pseudoephedrine, Guaifenesin",Batuk berdahak dengan pilek,"Mengantuk, berdebar",2027-06-30,Tablet,/static/medicines/Actifed Hijau (Expectorant).webp,True,[]
6549,Actifed Merah (Cough Suppressant),Obat Batuk,42342.0,165,"Triprolidine, Pseudoephedrine, Dextromethorphan",Batuk kering dengan pilek,Dosis sesuai anjuran dokter. GSK,"Triprolidine, Pseudoephedrine, Dextromethorphan",Batuk kering dengan pilek,"Mengantuk, berdebar",2028-03-15,Tablet,/static/medicines/Actifed Merah (Cough Suppressant).jpg,True,[]
6550,Mucos Tablet,Obat Batuk,15153.0,51,Ambroxol HCl 30mg,Batuk berdahak tebal,Dosis sesuai anjuran dokter. Meprofarm,Ambroxol HCl 30mg,Batuk berdahak tebal,Mual ringan,2027-06-30,Tablet,/static/medicines/Mucos Tablet.jpg,True,[]
6551,Mucos Botol 60ml,Obat Batuk,12052.0,205,Ambroxol HCl,Batuk berdahak sirup,Dosis sesuai anjuran dokter. Meprofarm,Ambroxol HCl,Batuk berdahak sirup,Mual,2027-11-20,Tablet,/static/medicines/Mucos Botol 60ml.jpg,True,[]
6552,Ambroxol Tablet,Obat Batuk,11139.0,298,Ambroxol HCl 30mg,Pengencer dahak generik,Dosis sesuai anjuran dokter. Generic,Ambroxol HCl 30mg,Pengencer dahak generik,Mual ringan,2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/3b82f6?text=Ambroxol+Tablet,True,[]
6553,Dextromethorphan Tablet,Obat Batuk,37517.0,88,Dextromethorphan 15mg,Batuk kering generik,Dosis sesuai anjuran dokter. Generic,Dextromethorphan 15mg,Batuk kering generik,Mengantuk,2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/3b82f6?text=Dextromethorphan+Tablet,True,[]
6554,Guaifenesin Sirup,Obat Batuk,42032.0,76,Guaifenesin 100mg/5ml,Ekspektoran generik,Dosis sesuai anjuran dokter. Generic,Guaifenesin 100mg/5ml,Ekspektoran generik,Mual,2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/3b82f6?text=Guaifenesin+Sirup,True,[]
6555,Erdosteine Kapsul,Obat Batuk,27483.0,183,Erdosteine 300mg,"Batuk dengan dahak sangat kental, bronkitis kronis",Dosis sesuai anjuran dokter. Sanbe Farma,Erdosteine 300mg,"Batuk dengan dahak sangat kental, bronkitis kronis",Mual,2027-06-30,Kapsul,https://placehold.co/400x300/f8fafc/3b82f6?text=Erdosteine+Kapsul,True,[]
6556,Benadryl Sirup 60ml,Obat Batuk,36216.0,179,Diphenhydramine HCl,"Batuk alergi, rhinitis",Dosis sesuai anjuran dokter. J&J,Diphenhydramine HCl,"Batuk alergi, rhinitis",Sangat mengantuk,2026-12-31,Tablet,https://placehold.co/400x300/f8fafc/3b82f6?text=Benadryl+Sirup+60ml,True,[]
6557,Gliseril Guaiakolat Tablet,Obat Batuk,9674.0,108,Guaifenesin 100mg,Batuk berdahak murah,Dosis sesuai anjuran dokter. Generic,Guaifenesin 100mg,Batuk berdahak murah,Mual,2027-11-20,Tablet,https://placehold.co/400x300/f8fafc/3b82f6?text=Gliseril+Guaiakolat+Tablet,True,[]
6558,Respinova Sirup,Obat Batuk,29090.0,188,"Ambrosol, Guaifenesin",Batuk berdahak anak kombinasi,Dosis sesuai anjuran dokter. Kimia Farma,"Ambrosol, Guaifenesin",Batuk berdahak anak kombinasi,Mual,2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/3b82f6?text=Respinova+Sirup,True,[]
6559,Mixagrip Flu,Flu & Pilek,47040.0,159,"Paracetamol 500mg, Phenylephrine 5mg, CTM 2mg",Flu dan pilek,Dosis sesuai anjuran dokter. Tempo Scan,"Paracetamol 500mg, Phenylephrine 5mg, CTM 2mg",Flu dan pilek,Mengantuk,2026-12-31,Tablet,/static/medicines/Mixagrip Flu.jpg,True,[]
6560,Mixagrip Flu & Batuk,Flu & Pilek,32953.0,239,"Paracetamol, Phenylephrine, CTM, Dextromethorphan","Flu, pilek, batuk",Dosis sesuai anjuran dokter. Tempo Scan,"Paracetamol, Phenylephrine, CTM, Dextromethorphan","Flu, pilek, batuk",Mengantuk,2027-11-20,Tablet,/static/medicines/Mixagrip Flu & Batuk.jpg,True,[]
6561,Mixagrip Pegel Linu,Flu & Pilek,10028.0,150,"Paracetamol, Ibuprofen, Phenylephrine",Flu dengan pegal linu,Dosis sesuai anjuran dokter. Tempo Scan,"Paracetamol, Ibuprofen, Phenylephrine",Flu dengan pegal linu,"Mengantuk, nyeri lambung",2028-03-15,Tablet,/static/medicines/Mixagrip Pegel Linu.jpg,True,[]
6562,Decolgen Tablet,Flu & Pilek,13806.0,242,"Paracetamol 500mg, PPA 12.5mg, CTM 2mg",Flu dan hidung tersumbat,Dosis sesuai anjuran dokter. Medifarma,"Paracetamol 500mg, PPA 12.5mg, CTM 2mg",Flu dan hidung tersumbat,"Mengantuk, berdebar",2026-12-31,Tablet,/static/medicines/Decolgen Tablet.jpg,True,[]
6563,Decolgen Sirup,Flu & Pilek,46662.0,201,"Paracetamol, PPA, CTM",Flu anak,Dosis sesuai anjuran dokter. Medifarma,"Paracetamol, PPA, CTM",Flu anak,Mengantuk,2027-06-30,Tablet,/static/medicines/Decolgen Sirup.jpg,True,[]
6564,Neozep Forte Tablet,Flu & Pilek,36070.0,134,"Paracetamol 500mg, Phenylephrine 10mg, CTM 2mg",Flu berat dan hidung meler,Dosis sesuai anjuran dokter. Konimex,"Paracetamol 500mg, Phenylephrine 10mg, CTM 2mg",Flu berat dan hidung meler,Mengantuk,2027-06-30,Tablet,/static/medicines/Neozep Forte Tablet.jpg,True,[]
6565,Procold Flu Tablet,Flu & Pilek,41360.0,150,"Paracetamol 500mg, Pseudoephedrine 30mg",Flu dan demam,Dosis sesuai anjuran dokter. Kalbe,"Paracetamol 500mg, Pseudoephedrine 30mg",Flu dan demam,Berdebar,2026-12-31,Tablet,/static/medicines/Procold Flu Tablet.jpg,True,[]
6566,Procold Flu & Batuk,Flu & Pilek,11087.0,93,"Paracetamol, Pseudoephedrine, Dextromethorphan",Flu dan batuk,Dosis sesuai anjuran dokter. Kalbe,"Paracetamol, Pseudoephedrine, Dextromethorphan",Flu dan batuk,"Berdebar, mengantuk",2027-06-30,Tablet,/static/medicines/Procold Flu & Batuk.jpg,True,[]
6567,Inza Tablet,Flu & Pilek,43659.0,272,"Paracetamol 500mg, Pseudoephedrine, CTM",Flu ringan dan bersin,Dosis sesuai anjuran dokter. Konimex,"Paracetamol 500mg, Pseudoephedrine, CTM",Flu ringan dan bersin,Mengantuk,2026-12-31,Tablet,/static/medicines/Inza Tablet.jpg,True,[]
6568,Inza Botol 60ml,Flu & Pilek,35072.0,220,"Paracetamol, Pseudoephedrine, CTM sirup",Flu anak,Dosis sesuai anjuran dokter. Konimex,"Paracetamol, Pseudoephedrine, CTM sirup",Flu anak,Mengantuk,2026-12-31,Tablet,/static/medicines/Inza Botol 60ml.jpg,True,[]
6569,Inza Strip 10s,Flu & Pilek,43556.0,273,"Paracetamol, Pseudoephedrine, CTM",Flu ringan strip,Dosis sesuai anjuran dokter. Konimex,"Paracetamol, Pseudoephedrine, CTM",Flu ringan strip,Mengantuk,2027-06-30,Tablet,/static/medicines/Inza Strip 10s.jpg,True,[]
6570,Sanaflu Tablet,Flu & Pilek,45278.0,250,"Paracetamol 500mg, Phenylephrine, CTM",Flu dan sakit kepala,Dosis sesuai anjuran dokter. Sanbe Farma,"Paracetamol 500mg, Phenylephrine, CTM",Flu dan sakit kepala,Mengantuk,2028-03-15,Tablet,/static/medicines/Sanaflu Tablet.jpg,True,[]
6571,Sanaflu Botol 120ml,Flu & Pilek,14100.0,62,"Paracetamol, Phenylephrine, CTM sirup",Flu anak sirup,Dosis sesuai anjuran dokter. Sanbe Farma,"Paracetamol, Phenylephrine, CTM sirup",Flu anak sirup,Mengantuk,2028-03-15,Tablet,/static/medicines/Sanaflu Botol 120ml.jpg,True,[]
6572,Ultraflu Tablet,Flu & Pilek,40129.0,297,"Paracetamol 500mg, PPA, CTM",Flu dan pilek,Dosis sesuai anjuran dokter. Henson Farma,"Paracetamol 500mg, PPA, CTM",Flu dan pilek,Mengantuk,2028-03-15,Tablet,/static/medicines/Ultraflu Tablet.jpg,True,[]
6573,Ultraflu Extra,Flu & Pilek,13595.0,202,"Paracetamol 650mg, Phenylephrine, CTM",Flu berat,Dosis sesuai anjuran dokter. Henson Farma,"Paracetamol 650mg, Phenylephrine, CTM",Flu berat,Mengantuk,2028-03-15,Tablet,/static/medicines/Ultraflu Extra.jpg,True,[]
6574,Ultraflu Box 50s,Flu & Pilek,49048.0,92,"Paracetamol, PPA, CTM",Flu stok keluarga,Dosis sesuai anjuran dokter. Henson Farma,"Paracetamol, PPA, CTM",Flu stok keluarga,Mengantuk,2027-11-20,Tablet,/static/medicines/Ultraflu Box 50s.jpg,True,[]
6575,Rhinos SR Kapsul,Flu & Pilek,32647.0,242,"Loratadine 5mg, Pseudoephedrine 120mg","Rinitis alergi, hidung buntu berat",Dosis sesuai anjuran dokter. Dexa Medica,"Loratadine 5mg, Pseudoephedrine 120mg","Rinitis alergi, hidung buntu berat","Mulut kering, insomnia",2027-11-20,Kapsul,/static/medicines/Rhinos SR Kapsul.png,True,[]
6576,Rhinos Junior Sirup,Flu & Pilek,35421.0,108,"Loratadine 2.5mg, Pseudoephedrine 30mg / 5ml",Rinitis alergi anak,Dosis sesuai anjuran dokter. Dexa Medica,"Loratadine 2.5mg, Pseudoephedrine 30mg / 5ml",Rinitis alergi anak,Mulut kering,2027-11-20,Tablet,/static/medicines/Rhinos Junior Sirup.jpg,True,[]
6577,Rhinos Neo Drops,Flu & Pilek,26896.0,221,"Loratadine, Pseudoephedrine drops",Rinitis alergi bayi dan balita,Dosis sesuai anjuran dokter. Dexa Medica,"Loratadine, Pseudoephedrine drops",Rinitis alergi bayi dan balita,Mulut kering,2027-11-20,Tablet,/static/medicines/Rhinos Neo Drops.jpg,True,[]
6578,Rhinos Strip 10s,Flu & Pilek,12694.0,201,"Loratadine 5mg, Pseudoephedrine 60mg",Rinitis alergi,Dosis sesuai anjuran dokter. Dexa Medica,"Loratadine 5mg, Pseudoephedrine 60mg",Rinitis alergi,Mulut kering,2027-06-30,Tablet,/static/medicines/Rhinos Strip 10s.jpg,True,[]
6579,Tremenza Tablet,Flu & Pilek,22606.0,79,"Triprolidine 2.5mg, Pseudoephedrine 60mg","Flu alergi, hidung meler berat",Dosis sesuai anjuran dokter. Sanbe Farma,"Triprolidine 2.5mg, Pseudoephedrine 60mg","Flu alergi, hidung meler berat","Sangat mengantuk, mulut kering",2026-12-31,Tablet,/static/medicines/Tremenza Tablet.jpg,True,[]
6580,Tremenza Sirup,Flu & Pilek,14724.0,254,"Triprolidine, Pseudoephedrine sirup",Flu alergi anak,Dosis sesuai anjuran dokter. Sanbe Farma,"Triprolidine, Pseudoephedrine sirup",Flu alergi anak,"Mengantuk, mulut kering",2027-06-30,Tablet,/static/medicines/Tremenza Sirup.jpg,True,[]
6581,Ternolol Strip 10s,Flu & Pilek,38080.0,265,"Paracetamol, Pseudoephedrine",Flu anak,Dosis sesuai anjuran dokter. Kalbe,"Paracetamol, Pseudoephedrine",Flu anak,Berdebar,2026-12-31,Tablet,/static/medicines/Ternolol Strip 10s.jpg,True,[]
6582,Ternolol Box 100s,Flu & Pilek,11957.0,269,"Paracetamol, Pseudoephedrine",Flu anak stok banyak,Dosis sesuai anjuran dokter. Kalbe,"Paracetamol, Pseudoephedrine",Flu anak stok banyak,Berdebar,2027-06-30,Tablet,/static/medicines/Ternolol Box 100s.jpg,True,[]
6583,Triaminic Sirup 60ml,Flu & Pilek,34559.0,233,"Pheniramine, Phenylephrine",Batuk pilek anak,Dosis sesuai anjuran dokter. Novartis,"Pheniramine, Phenylephrine",Batuk pilek anak,Mengantuk,2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/06b6d4?text=Triaminic+Sirup+60ml,True,[]
6584,Paediatric Tempral Sirup,Flu & Pilek,43649.0,95,"Paracetamol, Phenylephrine, CTM",Flu demam anak,Dosis sesuai anjuran dokter. Kalbe,"Paracetamol, Phenylephrine, CTM",Flu demam anak,Mengantuk,2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/06b6d4?text=Paediatric+Tempral+Sirup,True,[]
6585,Stopcold Tablet,Flu & Pilek,49751.0,204,"Paracetamol, Pseudoephedrine, Cetirizine",Flu alergi kombinasi lengkap,Dosis sesuai anjuran dokter. Tempo Scan,"Paracetamol, Pseudoephedrine, Cetirizine",Flu alergi kombinasi lengkap,Mengantuk ringan,2027-11-20,Tablet,https://placehold.co/400x300/f8fafc/06b6d4?text=Stopcold+Tablet,True,[]
6586,Promag Tablet Kunyah,Lambung & Maag,16076.0,75,"Hydrotalcite 200mg, Mg(OH)2 150mg, Simethicone 50mg","Maag, perut kembung, ulu hati perih",Dosis sesuai anjuran dokter. Kalbe,"Hydrotalcite 200mg, Mg(OH)2 150mg, Simethicone 50mg","Maag, perut kembung, ulu hati perih",Diare/sembelit ringan,2026-12-31,Tablet,/static/medicines/Promag Tablet Kunyah.jpg,True,[]
6587,Promag Forte Tablet,Lambung & Maag,36145.0,162,"Hydrotalcite 500mg, Mg(OH)2, Simethicone",Maag berat dan kembung parah,Dosis sesuai anjuran dokter. Kalbe,"Hydrotalcite 500mg, Mg(OH)2, Simethicone",Maag berat dan kembung parah,Sembelit,2027-06-30,Tablet,/static/medicines/Promag Forte Tablet.jpg,True,[]
6588,Promag Cair Sachet,Lambung & Maag,24822.0,145,"Hydrotalcite, Mg(OH)2, Simethicone cair",Maag akut cepat saji,Dosis sesuai anjuran dokter. Kalbe,"Hydrotalcite, Mg(OH)2, Simethicone cair",Maag akut cepat saji,Diare,2027-11-20,Tablet,/static/medicines/Promag Cair Sachet.jpg,True,[]
6589,Promag Double Action,Lambung & Maag,39544.0,171,"Omeprazole 10mg, Hydrotalcite 200mg",Maag dengan asam lambung tinggi kombinasi,Dosis sesuai anjuran dokter. Kalbe,"Omeprazole 10mg, Hydrotalcite 200mg",Maag dengan asam lambung tinggi kombinasi,"Sakit kepala, diare",2026-12-31,Tablet,/static/medicines/Promag Double Action.jpg,True,[]
6590,Promag Herbal,Lambung & Maag,48930.0,142,"Temulawak, Kunyit, Menthol",Maag herbal,Dosis sesuai anjuran dokter. Kalbe,"Temulawak, Kunyit, Menthol",Maag herbal,Jarang,2027-06-30,Tablet,/static/medicines/Promag Herbal.jpg,True,[]
6591,Promag Botol 30ml,Lambung & Maag,25968.0,284,"Hydrotalcite, Mg(OH)2, Simethicone suspensi",Maag suspensi cair,Dosis sesuai anjuran dokter. Kalbe,"Hydrotalcite, Mg(OH)2, Simethicone suspensi",Maag suspensi cair,Diare/sembelit,2028-03-15,Tablet,/static/medicines/Promag Botol 30ml.jpg,True,[]
6592,Mylanta Tablet,Lambung & Maag,29150.0,146,"Al(OH)3 200mg, Mg(OH)2 200mg, Simethicone 20mg",Asam lambung tinggi,Dosis sesuai anjuran dokter. J&J,"Al(OH)3 200mg, Mg(OH)2 200mg, Simethicone 20mg",Asam lambung tinggi,Sembelit,2026-12-31,Tablet,/static/medicines/Mylanta Tablet.jpg,True,[]
6593,Mylanta Cair 50 ml,Lambung & Maag,31108.0,84,"Al(OH)3, Mg(OH)2, Simethicone suspensi",Asam lambung tinggi suspensi,Dosis sesuai anjuran dokter. J&J,"Al(OH)3, Mg(OH)2, Simethicone suspensi",Asam lambung tinggi suspensi,Sembelit,2027-11-20,Tablet,/static/medicines/Mylanta Cair 50 ml.jpg,True,[]
6594,Mylanta Cair 150 ml,Lambung & Maag,27029.0,51,"Al(OH)3, Mg(OH)2, Simethicone suspensi besar",Asam lambung tinggi kemasan besar,Dosis sesuai anjuran dokter. J&J,"Al(OH)3, Mg(OH)2, Simethicone suspensi besar",Asam lambung tinggi kemasan besar,Sembelit,2026-12-31,Tablet,/static/medicines/Mylanta Cair 150 ml.jpg,True,[]
6595,Mylanta Strip 4s,Lambung & Maag,39663.0,73,"Al(OH)3, Mg(OH)2, Simethicone",Asam lambung strip praktis,Dosis sesuai anjuran dokter. J&J,"Al(OH)3, Mg(OH)2, Simethicone",Asam lambung strip praktis,Sembelit,2028-03-15,Tablet,/static/medicines/Mylanta Strip 4s.jpg,True,[]
6596,Polysilane Tablet Kunyah,Lambung & Maag,19973.0,269,"Simethicone, Al(OH)3, Mg(OH)2",Kembung dan maag,Dosis sesuai anjuran dokter. Pharos,"Simethicone, Al(OH)3, Mg(OH)2",Kembung dan maag,Sembelit,2028-03-15,Tablet,/static/medicines/Polysilane Tablet Kunyah.jpg,True,[]
6597,Polysilane Suspensi 100ml,Lambung & Maag,38266.0,153,"Simethicone, Al(OH)3, Mg(OH)2 suspensi",Kembung dan maag suspensi,Dosis sesuai anjuran dokter. Pharos,"Simethicone, Al(OH)3, Mg(OH)2 suspensi",Kembung dan maag suspensi,Sembelit,2026-12-31,Tablet,/static/medicines/Polysilane Suspensi 100ml.jpg,True,[]
6598,Polysilane Max Peppermint,Lambung & Maag,46933.0,199,"Simethicone, Antasida, Menthol",Kembung dan maag rasa mint,Dosis sesuai anjuran dokter. Pharos,"Simethicone, Antasida, Menthol",Kembung dan maag rasa mint,Sembelit,2026-12-31,Tablet,/static/medicines/Polysilane Max Peppermint.jpg,True,[]
6599,Waisan Sachet,Lambung & Maag,40207.0,207,"Antasida, Sodium Bicarbonate",Sakit maag sachet praktis,Dosis sesuai anjuran dokter. Bintang Toedjoe,"Antasida, Sodium Bicarbonate",Sakit maag sachet praktis,"Sendawa, kembung karena gas",2027-06-30,Tablet,/static/medicines/Waisan Sachet.jpg,True,[]
6600,Antasida Doen Tablet,Lambung & Maag,54015.0,138,"Al(OH)3 200mg, Mg(OH)2 200mg",Maag generik murah,Dosis sesuai anjuran dokter. Generic,"Al(OH)3 200mg, Mg(OH)2 200mg",Maag generik murah,Sembelit,2027-06-30,Tablet,/static/medicines/Antasida Doen Tablet.jpg,True,[]
6601,Antasida Doen Sirup 60ml,Lambung & Maag,37076.0,236,"Al(OH)3, Mg(OH)2 suspensi generik",Maag suspensi generik,Dosis sesuai anjuran dokter. Generic,"Al(OH)3, Mg(OH)2 suspensi generik",Maag suspensi generik,Sembelit,2027-11-20,Tablet,/static/medicines/Antasida Doen Sirup 60ml.jpg,True,[]
6602,Antasida Doen Botol 60ml,Lambung & Maag,30872.0,282,"Al(OH)3, Mg(OH)2",Maag generik botol,Dosis sesuai anjuran dokter. Generic,"Al(OH)3, Mg(OH)2",Maag generik botol,Sembelit,2026-12-31,Tablet,/static/medicines/Antasida Doen Botol 60ml.jpg,True,[]
6603,Plantacid Forte Tablet,Lambung & Maag,37254.0,136,"Al(OH)3, Mg(OH)2, Simethicone dosis tinggi",Maag dan tukak lambung,Dosis sesuai anjuran dokter. Kalbe,"Al(OH)3, Mg(OH)2, Simethicone dosis tinggi",Maag dan tukak lambung,Sembelit,2028-03-15,Tablet,/static/medicines/Plantacid Forte Tablet.jpg,True,[]
6604,Plantacid Sirup 100ml,Lambung & Maag,19187.0,212,"Al(OH)3, Mg(OH)2, Simethicone sirup",Tukak lambung sirup,Dosis sesuai anjuran dokter. Kalbe,"Al(OH)3, Mg(OH)2, Simethicone sirup",Tukak lambung sirup,Sembelit,2028-03-15,Tablet,/static/medicines/Plantacid Sirup 100ml.jpg,True,[]
6605,Plantacid Forte Sirup 100ml,Lambung & Maag,17704.0,212,"Al(OH)3, Mg(OH)2, Simethicone forte sirup",Tukak lambung berat,Dosis sesuai anjuran dokter. Kalbe,"Al(OH)3, Mg(OH)2, Simethicone forte sirup",Tukak lambung berat,Sembelit,2027-06-30,Tablet,/static/medicines/Plantacid Forte Sirup 100ml.jpg,True,[]
6606,Omeprazole Kapsul 20mg,Lambung & Maag,52905.0,169,Omeprazole 20mg,"GERD, maag kronis, tukak lambung",Dosis sesuai anjuran dokter. Generic,Omeprazole 20mg,"GERD, maag kronis, tukak lambung","Sakit kepala, diare",2027-11-20,Kapsul,/static/medicines/Omeprazole Kapsul 20mg.jpg,True,[]
6607,Omeprazole Strip 10s,Lambung & Maag,22991.0,272,Omeprazole 20mg,GERD strip praktis,Dosis sesuai anjuran dokter. Generic,Omeprazole 20mg,GERD strip praktis,Sakit kepala,2026-12-31,Tablet,/static/medicines/Omeprazole Strip 10s.jpg,True,[]
6608,Lansoprazole Kapsul 30mg,Lambung & Maag,17802.0,289,Lansoprazole 30mg,"GERD berat, tukak lambung",Dosis sesuai anjuran dokter. Generic,Lansoprazole 30mg,"GERD berat, tukak lambung","Diare, sakit kepala",2027-11-20,Kapsul,/static/medicines/Lansoprazole Kapsul 30mg.jpg,True,[]
6609,Polycrol Forte Tablet,Lambung & Maag,20981.0,158,"Simethicone, Antasida",Kembung keras dan maag,Dosis sesuai anjuran dokter. Nicholas,"Simethicone, Antasida",Kembung keras dan maag,Konstipasi,2026-12-31,Tablet,/static/medicines/Polycrol Forte Tablet.jpg,True,[]
6610,Polycrol Forte Gel 100ml,Lambung & Maag,28233.0,258,"Simethicone, Antasida gel",Maag dengan kembung berat gel,Dosis sesuai anjuran dokter. Nicholas,"Simethicone, Antasida gel",Maag dengan kembung berat gel,Konstipasi,2026-12-31,Tablet,/static/medicines/Polycrol Forte Gel 100ml.jpg,True,[]
6611,Ranitidine Tablet 150mg,Lambung & Maag,48285.0,252,Ranitidine HCl 150mg,Maag dan GERD (H2 blocker),Dosis sesuai anjuran dokter. Generic,Ranitidine HCl 150mg,Maag dan GERD (H2 blocker),"Sakit kepala, pusing",2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/10b981?text=Ranitidine+Tablet+150mg,True,[]
6612,Sucralfate Suspensi,Lambung & Maag,30504.0,266,Sucralfate 500mg/5ml,Tukak lambung dan GERD pelindung mukosa,Dosis sesuai anjuran dokter. Kimia Farma,Sucralfate 500mg/5ml,Tukak lambung dan GERD pelindung mukosa,Sembelit,2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/10b981?text=Sucralfate+Suspensi,True,[]
6613,Gasmotin Tablet,Lambung & Maag,42251.0,144,Mosapride Citrate 5mg,"Dispepsia, lambung lambat, mual",Dosis sesuai anjuran dokter. Eisai,Mosapride Citrate 5mg,"Dispepsia, lambung lambat, mual","Diare, nyeri kepala",2026-12-31,Tablet,https://placehold.co/400x300/f8fafc/10b981?text=Gasmotin+Tablet,True,[]
6614,Nairet Tablet,Lambung & Maag,47612.0,290,Bismuth Subcitrate,Tukak lambung H. pylori,Dosis sesuai anjuran dokter. Kalbe,Bismuth Subcitrate,Tukak lambung H. pylori,"Feses hitam, mual",2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/10b981?text=Nairet+Tablet,True,[]
6615,Entrostop Tablet,Pencernaan & Diare,11991.0,110,"Attapulgite 300mg, Pectin 100mg",Diare non-spesifik,Dosis sesuai anjuran dokter. Kalbe,"Attapulgite 300mg, Pectin 100mg",Diare non-spesifik,"Sembelit, mual",2028-03-15,Tablet,/static/medicines/Entrostop Tablet.jpg,True,[]
6616,Entrostop Anak Sirup,Pencernaan & Diare,15785.0,96,"Attapulgite, Pectin sirup anak",Diare anak,Dosis sesuai anjuran dokter. Kalbe,"Attapulgite, Pectin sirup anak",Diare anak,Sembelit,2026-12-31,Tablet,/static/medicines/Entrostop Anak Sirup.jpg,True,[]
6617,Diatabs Tablet,Pencernaan & Diare,36041.0,266,Attapulgite 600mg,Diare menyerap racun,Dosis sesuai anjuran dokter. Medifarma,Attapulgite 600mg,Diare menyerap racun,Sembelit,2027-06-30,Tablet,/static/medicines/Diatabs Tablet.jpg,True,[]
6618,Diapet Kapsul Strip 4s,Pencernaan & Diare,10822.0,149,"Daun Jambu Biji, Kunyit",Diare herbal,Dosis sesuai anjuran dokter. Soho,"Daun Jambu Biji, Kunyit",Diare herbal,Jarang,2027-06-30,Kapsul,/static/medicines/Diapet Kapsul Strip 4s.jpg,True,[]
6619,Diapet Kapsul Strip 10s,Pencernaan & Diare,33517.0,145,"Daun Jambu Biji, Kunyit",Diare herbal kemasan besar,Dosis sesuai anjuran dokter. Soho,"Daun Jambu Biji, Kunyit",Diare herbal kemasan besar,Jarang,2027-06-30,Kapsul,/static/medicines/Diapet Kapsul Strip 10s.jpg,True,[]
6620,Diapet Anak Sirup,Pencernaan & Diare,32141.0,162,"Daun Jambu Biji, Kunyit sirup",Diare anak herbal,Dosis sesuai anjuran dokter. Soho,"Daun Jambu Biji, Kunyit sirup",Diare anak herbal,Jarang,2027-11-20,Tablet,/static/medicines/Diapet Anak Sirup.jpg,True,[]
6621,Diapet Box isi 120 Tablet,Pencernaan & Diare,19120.0,248,"Daun Jambu Biji, Kunyit tablet",Diare herbal stok besar,Dosis sesuai anjuran dokter. Soho,"Daun Jambu Biji, Kunyit tablet",Diare herbal stok besar,Jarang,2028-03-15,Tablet,/static/medicines/Diapet Box isi 120 Tablet.jpg,True,[]
