id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
2041,Waisan Plus,Lambung & Maag,32138.0,63,Antasida; Sodium Bicarbonate,Maag; perih lambung,Dosis sesuai anjuran dokter. Bintang Toedjoe,Antasida; Sodium Bicarbonate,Maag; perih lambung,Sendawa; perut terasa penuh,2027-11-20,Tablet,,True,[]
2042,Rivanol Gel,Obat Kulit & Luka,47570.0,289,Ethacridine Lactate,Membersihkan luka ringan,Dosis sesuai anjuran dokter. Generic,Ethacridine Lactate,Membersihkan luka ringan,Iritasi lokal jarang,2027-11-20,Tablet,,True,[]
2043,Kalpanax Solution,Antijamur & Kulit,56330.0,95,Miconazole Nitrate,Jamur kulit; panu; kurap; kutu air,Dosis sesuai anjuran dokter. Kalbe,Miconazole Nitrate,Jamur kulit; panu; kurap; kutu air,Iritasi lokal; rasa panas ringan,2026-12-31,Tablet,,True,[]
2044,Siladex Antitussive Sachet,Obat Batuk,17932.0,115,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering,Dosis sesuai anjuran dokter. Konimex,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering,Mengantuk; pusing; mulut kering,2027-06-30,Tablet,,True,[]
2045,CTM Cream,Alergi & Gatal,15051.0,273,Chlorpheniramine Maleate 4mg,Alergi ringan; gatal; pilek alergi,Dosis sesuai anjuran dokter. Generic,Chlorpheniramine Maleate 4mg,Alergi ringan; gatal; pilek alergi,Mengantuk; mulut kering,2027-06-30,Tablet,,True,[]
2046,Stimuno Effervescent,Vitamin & Suplemen,93961.0,72,Ekstrak Phyllanthus niruri,Memelihara daya tahan tubuh,Dosis sesuai anjuran dokter. Dexa Medica,Ekstrak Phyllanthus niruri,Memelihara daya tahan tubuh,Mual ringan,2026-12-31,Tablet,,True,[]
2047,Braito Original Tetes Telinga,Mata & Telinga,64276.0,143,Tetrahydrozoline HCl,Mata merah; iritasi ringan,Dosis sesuai anjuran dokter. Combiphar,Tetrahydrozoline HCl,Mata merah; iritasi ringan,Perih sementara,2027-06-30,Tablet,,True,[]
2048,Siladex Mucolytic Tablet,Obat Batuk,23623.0,171,Bromhexine; Guaifenesin,Batuk berdahak,Dosis sesuai anjuran dokter. Konimex,Bromhexine; Guaifenesin,Batuk berdahak,Mual; pusing; gangguan lambung,2027-06-30,Tablet,,True,[]
2049,Incidal-OD Sirup,Alergi & Gatal,47897.0,215,Cetirizine HCl,Alergi; bersin; gatal,Dosis sesuai anjuran dokter. Bayer,Cetirizine HCl,Alergi; bersin; gatal,Mengantuk; mulut kering,2028-03-15,Tablet,,True,[]
2050,Siladex Antitussive Tablet,Obat Batuk,25022.0,160,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering,Dosis sesuai anjuran dokter. Konimex,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering,Mengantuk; pusing; mulut kering,2028-03-15,Tablet,,True,[]
2051,Dermatix Ultra Cair,Obat Kulit & Luka,66815.0,169,Cyclopentasiloxane; Vitamin C Ester,Perawatan bekas luka,Dosis sesuai anjuran dokter. Menarini,Cyclopentasiloxane; Vitamin C Ester,Perawatan bekas luka,Iritasi lokal jarang,2027-06-30,Tablet,,True,[]
2052,Loratadine 10mg Sirup,Alergi & Gatal,37736.0,273,Loratadine 10mg,Rinitis alergi; biduran ringan,Dosis sesuai anjuran dokter. Generic,Loratadine 10mg,Rinitis alergi; biduran ringan,Sakit kepala; mulut kering,2028-03-15,Tablet,,True,[]
2053,Oralit Larutan,Pencernaan & Diare,19357.0,245,Glucose; Sodium Chloride; Potassium Chloride; Trisodium Citrate,Membantu mengganti cairan saat diare,Dosis sesuai anjuran dokter. Generic,Glucose; Sodium Chloride; Potassium Chloride; Trisodium Citrate,Membantu mengganti cairan saat diare,Mual bila diminum terlalu cepat,2027-11-20,Tablet,,True,[]
2054,Breathy Nasal Spray 08,Perawatan Hidung & Pernapasan,33662.0,240,Sodium Chloride,Hidung kering; membersihkan hidung,Dosis sesuai anjuran dokter. Pharos,Sodium Chloride,Hidung kering; membersihkan hidung,Iritasi ringan,2028-03-15,Tablet,,True,[]
2055,Renovit Forte,Vitamin & Suplemen,59361.0,274,Multivitamin; Mineral,Suplemen multivitamin harian,Dosis sesuai anjuran dokter. Dexa Medica,Multivitamin; Mineral,Suplemen multivitamin harian,Mual ringan,2026-12-31,Tablet,,True,[]
2056,Paramex Forte,Nyeri & Demam,31204.0,213,Paracetamol; Propyphenazone; Caffeine,Sakit kepala; nyeri ringan,Dosis sesuai anjuran dokter. Konimex,Paracetamol; Propyphenazone; Caffeine,Sakit kepala; nyeri ringan,Mual; berdebar; alergi,2027-06-30,Tablet,,True,[]
2057,OBH Combi Batuk Berdahak Berdahak,Obat Batuk,30695.0,207,Succus liquiritiae; Ammonium chloride,Batuk berdahak; membantu mengencerkan dahak,Dosis sesuai anjuran dokter. Combiphar,Succus liquiritiae; Ammonium chloride,Batuk berdahak; membantu mengencerkan dahak,Mual; mengantuk; berdebar pada sebagian orang,2026-12-31,Tablet,,True,[]
2058,Betadine Solution 46,Obat Kulit & Luka,33716.0,52,Povidone Iodine 10%,Antiseptik luka ringan,Dosis sesuai anjuran dokter. Mundipharma,Povidone Iodine 10%,Antiseptik luka ringan,Iritasi lokal; rasa perih,2027-06-30,Tablet,,True,[]
2059,Dermatix Ultra Salep,Obat Kulit & Luka,18114.0,150,Cyclopentasiloxane; Vitamin C Ester,Perawatan bekas luka,Dosis sesuai anjuran dokter. Menarini,Cyclopentasiloxane; Vitamin C Ester,Perawatan bekas luka,Iritasi lokal jarang,2026-12-31,Tablet,,True,[]
2060,Herbakof Sachet,Herbal & Tradisional,8633.0,292,Ekstrak Daun Legundi; Ekstrak Jahe; Ekstrak Saga; Ekstrak Mahkota Dewa,Batuk ringan; tenggorokan tidak nyaman,Dosis sesuai anjuran dokter. Dexa Medica,Ekstrak Daun Legundi; Ekstrak Jahe; Ekstrak Saga; Ekstrak Mahkota Dewa,Batuk ringan; tenggorokan tidak nyaman,Alergi herbal jarang,2027-11-20,Tablet,,True,[]
2061,Bejo Jahe Merah Cair,Herbal & Tradisional,14717.0,96,Jahe merah; Herbal extract,Masuk angin; tenggorokan tidak nyaman,Dosis sesuai anjuran dokter. Bintang Toedjoe,Jahe merah; Herbal extract,Masuk angin; tenggorokan tidak nyaman,Rasa hangat di lambung,2028-03-15,Tablet,,True,[]
2062,Siladex Antitussive Berdahak,Obat Batuk,31225.0,247,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering,Dosis sesuai anjuran dokter. Konimex,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering,Mengantuk; pusing; mulut kering,2027-06-30,Tablet,,True,[]
2063,Balsem Lang Balm,Perawatan Hidung & Pernapasan,14877.0,259,Menthol; Camphor; Eucalyptus Oil,Melegakan pernapasan; pegal ringan,Dosis sesuai anjuran dokter. Eagle Indo Pharma,Menthol; Camphor; Eucalyptus Oil,Melegakan pernapasan; pegal ringan,Iritasi lokal,2026-12-31,Tablet,,True,[]
2064,Aspirin 80mg Sirup,Nyeri & Demam,29564.0,154,Acetylsalicylic Acid 80mg,Nyeri ringan; demam tertentu sesuai anjuran,Dosis sesuai anjuran dokter. Bayer,Acetylsalicylic Acid 80mg,Nyeri ringan; demam tertentu sesuai anjuran,Iritasi lambung; risiko perdarahan,2027-11-20,Tablet,,True,[]
2065,Daktarin Cream 42,Antijamur & Kulit,20731.0,155,Miconazole Nitrate 2%,Infeksi jamur kulit,Dosis sesuai anjuran dokter. Johnson & Johnson,Miconazole Nitrate 2%,Infeksi jamur kulit,Iritasi lokal; kemerahan,2028-03-15,Tablet,,True,[]
2066,Scabimite Powder,Antijamur & Kulit,63443.0,191,Permethrin 5%,Kudis/skabies sesuai aturan pakai,Dosis sesuai anjuran dokter. Galderma,Permethrin 5%,Kudis/skabies sesuai aturan pakai,Rasa panas; gatal sementara,2028-03-15,Tablet,,True,[]
2067,GPU Minyak Gosok Minyak,Obat Oles Nyeri,35304.0,212,Menthol; Methyl Salicylate; Camphor,Pegal; masuk angin; nyeri otot ringan,Dosis sesuai anjuran dokter. Cap Lang,Menthol; Methyl Salicylate; Camphor,Pegal; masuk angin; nyeri otot ringan,Iritasi lokal,2027-11-20,Tablet,,True,[]
2068,Bioplacenton Gel 23,Obat Kulit & Luka,14098.0,269,Placenta Extract; Neomycin Sulfate,Luka bakar ringan; luka kecil,Dosis sesuai anjuran dokter. Kalbe,Placenta Extract; Neomycin Sulfate,Luka bakar ringan; luka kecil,Iritasi lokal; alergi antibiotik,2028-03-15,Tablet,,True,[]
2069,Sangobion Plus,Vitamin & Suplemen,38921.0,73,Ferrous Gluconate; Vitamin; Mineral,Suplemen zat besi,Dosis sesuai anjuran dokter. Merck,Ferrous Gluconate; Vitamin; Mineral,Suplemen zat besi,Mual; konstipasi; feses gelap,2027-06-30,Tablet,,True,[]
2070,Caladine Lotion Sirup,Alergi & Gatal,57259.0,284,Calamine; Zinc Oxide; Diphenhydramine,Gatal ringan; biang keringat,Dosis sesuai anjuran dokter. Galenium,Calamine; Zinc Oxide; Diphenhydramine,Gatal ringan; biang keringat,Iritasi lokal jarang,2026-12-31,Tablet,,True,[]
2071,Lodia Kapsul,Pencernaan & Diare,33294.0,107,Loperamide HCl,Diare akut tertentu,Dosis sesuai anjuran dokter. Sanbe Farma,Loperamide HCl,Diare akut tertentu,Sembelit; mual; pusing,2026-12-31,Kapsul,,True,[]
2072,Canesten Cream 35,Antijamur & Kulit,74434.0,235,Clotrimazole 1%,Jamur kulit; kutu air,Dosis sesuai anjuran dokter. Bayer,Clotrimazole 1%,Jamur kulit; kutu air,Iritasi lokal ringan,2027-06-30,Tablet,,True,[]
2073,Tolak Angin Botol,Herbal & Tradisional,29414.0,185,Ekstrak herbal; Madu,Masuk angin; perut kembung; mual ringan,Dosis sesuai anjuran dokter. Sido Muncul,Ekstrak herbal; Madu,Masuk angin; perut kembung; mual ringan,Alergi bahan herbal jarang,2027-11-20,Tablet,,True,[]
2074,Inza Tablet,Flu & Pilek,27877.0,136,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Flu; pilek; demam ringan,Dosis sesuai anjuran dokter. Konimex,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Flu; pilek; demam ringan,Mengantuk; mulut kering; berdebar,2026-12-31,Tablet,,True,[]
2075,Dermatix Ultra Cream,Obat Kulit & Luka,59252.0,155,Cyclopentasiloxane; Vitamin C Ester,Perawatan bekas luka,Dosis sesuai anjuran dokter. Menarini,Cyclopentasiloxane; Vitamin C Ester,Perawatan bekas luka,Iritasi lokal jarang,2026-12-31,Tablet,,True,[]
2076,Vicks Formula 44 Sachet,Obat Batuk,10951.0,63,Dextromethorphan HBr,Batuk kering; batuk malam hari,Dosis sesuai anjuran dokter. P&G,Dextromethorphan HBr,Batuk kering; batuk malam hari,Mengantuk; pusing; mulut kering,2028-03-15,Tablet,,True,[]
2077,Fungiderm Powder,Antijamur & Kulit,24466.0,106,Clotrimazole,Panu; kurap; kutu air,Dosis sesuai anjuran dokter. Konimex,Clotrimazole,Panu; kurap; kutu air,Iritasi lokal,2027-06-30,Tablet,,True,[]
2078,Salep 88 Gel,Antijamur & Kulit,15381.0,243,Salicylic Acid; Benzoic Acid; Sulfur,Panu; kurap; gatal jamur,Dosis sesuai anjuran dokter. Meccaya,Salicylic Acid; Benzoic Acid; Sulfur,Panu; kurap; gatal jamur,Iritasi lokal; rasa panas,2028-03-15,Tablet,,True,[]
2079,Larutan Cap Kaki Tiga Botol,Herbal & Tradisional,19504.0,77,Gypsum Fibrosum; Calcitum,Panas dalam; tenggorokan kering,Dosis sesuai anjuran dokter. Kinocare,Gypsum Fibrosum; Calcitum,Panas dalam; tenggorokan kering,Tidak nyaman di perut pada sebagian orang,2027-06-30,Tablet,,True,[]
2080,SP Troches Lozenges,Mulut & Tenggorokan,18517.0,187,Dequalinium Chloride,Sariawan; tenggorokan tidak nyaman,Dosis sesuai anjuran dokter. Meiji,Dequalinium Chloride,Sariawan; tenggorokan tidak nyaman,Iritasi mulut jarang,2028-03-15,Tablet,,True,[]
2081,Aspirin 80mg Kaplet,Nyeri & Demam,20307.0,219,Acetylsalicylic Acid 80mg,Nyeri ringan; demam tertentu sesuai anjuran,Dosis sesuai anjuran dokter. Bayer,Acetylsalicylic Acid 80mg,Nyeri ringan; demam tertentu sesuai anjuran,Iritasi lambung; risiko perdarahan,2028-03-15,Tablet,,True,[]
2082,Sangobion Tablet,Vitamin & Suplemen,72327.0,240,Ferrous Gluconate; Vitamin; Mineral,Suplemen zat besi,Dosis sesuai anjuran dokter. Merck,Ferrous Gluconate; Vitamin; Mineral,Suplemen zat besi,Mual; konstipasi; feses gelap,2028-03-15,Tablet,,True,[]
2083,Nosib Salep,Antijamur & Kulit,44592.0,161,Sulfur; Salicylic Acid,Gatal karena jamur ringan,Dosis sesuai anjuran dokter. Coronet Crown,Sulfur; Salicylic Acid,Gatal karena jamur ringan,Iritasi lokal; kulit kering,2027-06-30,Tablet,,True,[]
2084,Tolak Angin Sachet,Herbal & Tradisional,40313.0,291,Ekstrak herbal; Madu,Masuk angin; perut kembung; mual ringan,Dosis sesuai anjuran dokter. Sido Muncul,Ekstrak herbal; Madu,Masuk angin; perut kembung; mual ringan,Alergi bahan herbal jarang,2027-11-20,Tablet,,True,[]
2085,Adem Sari Sachet,Herbal & Tradisional,26564.0,295,Citrus aurantifolia; Vitamin C; Mineral,Panas dalam; sariawan ringan,Dosis sesuai anjuran dokter. Sari Enesis,Citrus aurantifolia; Vitamin C; Mineral,Panas dalam; sariawan ringan,Nyeri lambung ringan,2027-06-30,Tablet,,True,[]
2086,Paramex Sirup,Nyeri & Demam,16419.0,126,Paracetamol; Propyphenazone; Caffeine,Sakit kepala; nyeri ringan,Dosis sesuai anjuran dokter. Konimex,Paracetamol; Propyphenazone; Caffeine,Sakit kepala; nyeri ringan,Mual; berdebar; alergi,2028-03-15,Tablet,,True,[]
2087,Iliadin Dewasa Spray,Perawatan Hidung & Pernapasan,29834.0,236,Oxymetazoline HCl,Hidung tersumbat sementara,Dosis sesuai anjuran dokter. Merck,Oxymetazoline HCl,Hidung tersumbat sementara,Hidung kering; iritasi; rebound bila berlebih,2026-12-31,Tablet,,True,[]
2088,Laserin Sachet,Obat Batuk,23523.0,138,Ekstrak herbal; Madu,Batuk ringan; melegakan tenggorokan,Dosis sesuai anjuran dokter. Mecosin,Ekstrak herbal; Madu,Batuk ringan; melegakan tenggorokan,Alergi bahan herbal jarang,2028-03-15,Tablet,,True,[]
2089,Woods Expectorant Sirup,Obat Batuk,28422.0,120,Bromhexine HCl; Guaifenesin,Batuk berdahak,Dosis sesuai anjuran dokter. Kalbe,Bromhexine HCl; Guaifenesin,Batuk berdahak,Mual; pusing; gangguan lambung ringan,2027-11-20,Tablet,,True,[]
2090,Siladex Mucolytic Berdahak,Obat Batuk,20633.0,193,Bromhexine; Guaifenesin,Batuk berdahak,Dosis sesuai anjuran dokter. Konimex,Bromhexine; Guaifenesin,Batuk berdahak,Mual; pusing; gangguan lambung,2028-03-15,Tablet,,True,[]
2091,Hot In Cream 45,Obat Oles Nyeri,40660.0,69,Methyl Salicylate; Menthol; Camphor,Pegal linu; nyeri otot,Dosis sesuai anjuran dokter. Bintang Toedjoe,Methyl Salicylate; Menthol; Camphor,Pegal linu; nyeri otot,Rasa panas; iritasi lokal,2027-11-20,Tablet,,True,[]
2092,Kuldon Tablet,Herbal & Tradisional,13096.0,220,Ekstrak herbal; Glycyrrhizae radix; Menthae folium,Panas dalam; sariawan ringan,Dosis sesuai anjuran dokter. Deltomed,Ekstrak herbal; Glycyrrhizae radix; Menthae folium,Panas dalam; sariawan ringan,Alergi herbal jarang,2027-11-20,Tablet,,True,[]
2093,Norit Larutan,Pencernaan & Diare,24298.0,56,Activated Charcoal,Keracunan makanan ringan; perut tidak nyaman,Dosis sesuai anjuran dokter. Erela,Activated Charcoal,Keracunan makanan ringan; perut tidak nyaman,Feses gelap; sembelit,2026-12-31,Tablet,,True,[]
2094,Imboost Kaplet,Vitamin & Suplemen,85537.0,142,Echinacea; Zinc; Vitamin C,Membantu menjaga daya tahan tubuh,Dosis sesuai anjuran dokter. Soho,Echinacea; Zinc; Vitamin C,Membantu menjaga daya tahan tubuh,Mual; alergi jarang,2027-11-20,Tablet,,True,[]
2095,Laserin Berdahak,Obat Batuk,35231.0,199,Ekstrak herbal; Madu,Batuk ringan; melegakan tenggorokan,Dosis sesuai anjuran dokter. Mecosin,Ekstrak herbal; Madu,Batuk ringan; melegakan tenggorokan,Alergi bahan herbal jarang,2028-03-15,Tablet,,True,[]
2096,Dermatix Ultra Gel,Obat Kulit & Luka,15003.0,178,Cyclopentasiloxane; Vitamin C Ester,Perawatan bekas luka,Dosis sesuai anjuran dokter. Menarini,Cyclopentasiloxane; Vitamin C Ester,Perawatan bekas luka,Iritasi lokal jarang,2027-11-20,Tablet,,True,[]
2097,Farsifen Tablet,Nyeri & Demam,15557.0,227,Ibuprofen 200mg,Nyeri ringan sampai sedang; demam,Dosis sesuai anjuran dokter. Ifars,Ibuprofen 200mg,Nyeri ringan sampai sedang; demam,Nyeri lambung; mual; pusing,2027-11-20,Tablet,,True,[]
2098,Betadine Ointment Cream,Obat Kulit & Luka,14758.0,56,Povidone Iodine 10%,Antiseptik luka ringan; lecet,Dosis sesuai anjuran dokter. Mundipharma,Povidone Iodine 10%,Antiseptik luka ringan; lecet,Iritasi lokal; alergi jarang,2026-12-31,Tablet,,True,[]
2099,GPU Minyak Gosok Roll On,Obat Oles Nyeri,47762.0,66,Menthol; Methyl Salicylate; Camphor,Pegal; masuk angin; nyeri otot ringan,Dosis sesuai anjuran dokter. Cap Lang,Menthol; Methyl Salicylate; Camphor,Pegal; masuk angin; nyeri otot ringan,Iritasi lokal,2028-03-15,Tablet,,True,[]
2100,Stimuno Tablet,Vitamin & Suplemen,75526.0,260,Ekstrak Phyllanthus niruri,Memelihara daya tahan tubuh,Dosis sesuai anjuran dokter. Dexa Medica,Ekstrak Phyllanthus niruri,Memelihara daya tahan tubuh,Mual ringan,2027-11-20,Tablet,,True,[]
2101,Hansaplast Spray Antiseptik 58,Obat Kulit & Luka,22410.0,134,Polyhexamethylene Biguanide,Membersihkan luka ringan,Dosis sesuai anjuran dokter. Beiersdorf,Polyhexamethylene Biguanide,Membersihkan luka ringan,Rasa perih ringan,2026-12-31,Tablet,,True,[]
2102,Loratadine 10mg Tablet,Alergi & Gatal,52362.0,52,Loratadine 10mg,Rinitis alergi; biduran ringan,Dosis sesuai anjuran dokter. Generic,Loratadine 10mg,Rinitis alergi; biduran ringan,Sakit kepala; mulut kering,2027-11-20,Tablet,,True,[]
2103,Woods Antitussive Anak,Obat Batuk,40687.0,297,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering; batuk tidak berdahak,Dosis sesuai anjuran dokter. Kalbe,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering; batuk tidak berdahak,Mengantuk; mulut kering; pusing,2027-11-20,Tablet,,True,[]
2104,Laserin Kering,Obat Batuk,32995.0,101,Ekstrak herbal; Madu,Batuk ringan; melegakan tenggorokan,Dosis sesuai anjuran dokter. Mecosin,Ekstrak herbal; Madu,Batuk ringan; melegakan tenggorokan,Alergi bahan herbal jarang,2027-11-20,Tablet,,True,[]
2105,Cetirizine 10mg Bedak,Alergi & Gatal,42119.0,128,Cetirizine HCl 10mg,Alergi; gatal; bersin karena alergi,Dosis sesuai anjuran dokter. Generic,Cetirizine HCl 10mg,Alergi; gatal; bersin karena alergi,Mengantuk ringan; mulut kering,2027-06-30,Tablet,,True,[]
2106,Oskadon Drops,Nyeri & Demam,24949.0,83,Paracetamol; Caffeine,Sakit kepala; nyeri ringan,Dosis sesuai anjuran dokter. Supra Ferbindo,Paracetamol; Caffeine,Sakit kepala; nyeri ringan,Berdebar; sulit tidur; mual,2027-11-20,Tablet,,True,[]
2107,Enkasari Gel,Mulut & Tenggorokan,33376.0,165,Ekstrak herbal,Sariawan; bau mulut,Dosis sesuai anjuran dokter. Konimex,Ekstrak herbal,Sariawan; bau mulut,Alergi herbal jarang,2028-03-15,Tablet,,True,[]
2108,Vicks Inhaler Nasal Spray,Perawatan Hidung & Pernapasan,24700.0,290,Menthol; Camphor; Pine Needle Oil,Hidung tersumbat ringan,Dosis sesuai anjuran dokter. P&G,Menthol; Camphor; Pine Needle Oil,Hidung tersumbat ringan,Iritasi hidung jarang,2027-11-20,Tablet,,True,[]
2109,Waisan Tablet Kunyah 40,Lambung & Maag,19467.0,71,Antasida; Sodium Bicarbonate,Maag; perih lambung,Dosis sesuai anjuran dokter. Bintang Toedjoe,Antasida; Sodium Bicarbonate,Maag; perih lambung,Sendawa; perut terasa penuh,2026-12-31,Tablet,,True,[]
2110,Mycoral Cream 13,Antijamur & Kulit,29191.0,95,Ketoconazole 2%,Infeksi jamur kulit,Dosis sesuai anjuran dokter. Kalbe,Ketoconazole 2%,Infeksi jamur kulit,Iritasi lokal; kulit kering,2028-03-15,Tablet,,True,[]
2111,Promag Suspensi,Lambung & Maag,19235.0,232,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Dosis sesuai anjuran dokter. Kalbe,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Sembelit ringan; diare ringan; mual,2027-11-20,Tablet,,True,[]
2112,Siladex Antitussive Sirup,Obat Batuk,20700.0,160,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering,Dosis sesuai anjuran dokter. Konimex,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering,Mengantuk; pusing; mulut kering,2027-06-30,Tablet,,True,[]
2113,Betadine Ointment Solution,Obat Kulit & Luka,30803.0,100,Povidone Iodine 10%,Antiseptik luka ringan; lecet,Dosis sesuai anjuran dokter. Mundipharma,Povidone Iodine 10%,Antiseptik luka ringan; lecet,Iritasi lokal; alergi jarang,2027-06-30,Tablet,,True,[]
2114,Polysilane Tablet Kunyah 39,Lambung & Maag,19534.0,169,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Dosis sesuai anjuran dokter. Pharos,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Sembelit; diare ringan,2027-06-30,Tablet,,True,[]
2115,Visine Original Tetes Mata,Mata & Telinga,64127.0,138,Tetrahydrozoline HCl,Mata merah karena iritasi ringan,Dosis sesuai anjuran dokter. Johnson & Johnson,Tetrahydrozoline HCl,Mata merah karena iritasi ringan,Mata kering; perih sementara,2027-11-20,Tablet,,True,[]
2116,Dulcolax Sirup,Pencernaan & Diare,22256.0,153,Bisacodyl 5mg,Sembelit; susah buang air besar,Dosis sesuai anjuran dokter. Sanofi,Bisacodyl 5mg,Sembelit; susah buang air besar,Mulas; kram perut ringan,2026-12-31,Tablet,,True,[]
2117,Burnazin Cream 15,Obat Kulit & Luka,60972.0,168,Silver Sulfadiazine,Luka bakar ringan tertentu,Dosis sesuai anjuran dokter. Darya-Varia,Silver Sulfadiazine,Luka bakar ringan tertentu,Iritasi lokal; alergi sulfa,2027-11-20,Tablet,,True,[]
2118,Sofra-Tulle Spray,Obat Kulit & Luka,19567.0,225,Framycetin Sulfate dressing,Penutup luka dengan antibiotik topikal,Dosis sesuai anjuran dokter. Sanofi,Framycetin Sulfate dressing,Penutup luka dengan antibiotik topikal,Alergi lokal,2027-11-20,Tablet,,True,[]
2119,Aloclair Gel 35,Mulut & Tenggorokan,24511.0,286,Polyvinylpyrrolidone; Hyaluronic Acid,Sariawan; luka mulut kecil,Dosis sesuai anjuran dokter. Alliance,Polyvinylpyrrolidone; Hyaluronic Acid,Sariawan; luka mulut kecil,Rasa tidak nyaman lokal,2026-12-31,Tablet,,True,[]
2120,Forumen Eye Drops,Mata & Telinga,22451.0,292,Docusate Sodium,Membantu melunakkan kotoran telinga,Dosis sesuai anjuran dokter. Sanbe Farma,Docusate Sodium,Membantu melunakkan kotoran telinga,Rasa penuh di telinga,2027-06-30,Tablet,,True,[]
2121,Hansaplast Spray Antiseptik 22,Obat Kulit & Luka,30414.0,62,Polyhexamethylene Biguanide,Membersihkan luka ringan,Dosis sesuai anjuran dokter. Beiersdorf,Polyhexamethylene Biguanide,Membersihkan luka ringan,Rasa perih ringan,2027-11-20,Tablet,,True,[]
2122,Norit Anak,Pencernaan & Diare,22403.0,256,Activated Charcoal,Keracunan makanan ringan; perut tidak nyaman,Dosis sesuai anjuran dokter. Erela,Activated Charcoal,Keracunan makanan ringan; perut tidak nyaman,Feses gelap; sembelit,2027-06-30,Tablet,,True,[]
2123,Ultraflu Tablet 49,Flu & Pilek,27803.0,211,Paracetamol; Phenylpropanolamine; CTM,Gejala flu dan pilek,Dosis sesuai anjuran dokter. Henson Farma,Paracetamol; Phenylpropanolamine; CTM,Gejala flu dan pilek,Mengantuk; berdebar,2026-12-31,Tablet,,True,[]
2124,Biogesic Sirup,Nyeri & Demam,13153.0,281,Paracetamol 500mg,Demam; nyeri ringan,Dosis sesuai anjuran dokter. Kalbe,Paracetamol 500mg,Demam; nyeri ringan,Mual; ruam alergi jarang,2026-12-31,Tablet,,True,[]
2125,Insto Regular Eye Drops,Mata & Telinga,66670.0,53,Tetrahydrozoline HCl,Mata merah karena iritasi ringan,Dosis sesuai anjuran dokter. Sterling,Tetrahydrozoline HCl,Mata merah karena iritasi ringan,Perih sementara; mata kering,2028-03-15,Tablet,,True,[]
2126,Laserin Sirup,Obat Batuk,16510.0,258,Ekstrak herbal; Madu,Batuk ringan; melegakan tenggorokan,Dosis sesuai anjuran dokter. Mecosin,Ekstrak herbal; Madu,Batuk ringan; melegakan tenggorokan,Alergi bahan herbal jarang,2027-06-30,Tablet,,True,[]
2127,Oralit Kapsul,Pencernaan & Diare,15365.0,107,Glucose; Sodium Chloride; Potassium Chloride; Trisodium Citrate,Membantu mengganti cairan saat diare,Dosis sesuai anjuran dokter. Generic,Glucose; Sodium Chloride; Potassium Chloride; Trisodium Citrate,Membantu mengganti cairan saat diare,Mual bila diminum terlalu cepat,2027-11-20,Kapsul,,True,[]
2128,Tolak Angin Cair,Herbal & Tradisional,47693.0,297,Ekstrak herbal; Madu,Masuk angin; perut kembung; mual ringan,Dosis sesuai anjuran dokter. Sido Muncul,Ekstrak herbal; Madu,Masuk angin; perut kembung; mual ringan,Alergi bahan herbal jarang,2027-11-20,Tablet,,True,[]
2129,Komix Berdahak,Obat Batuk,36157.0,208,Dextromethorphan HBr; Guaifenesin,Batuk ringan; batuk berdahak,Dosis sesuai anjuran dokter. Bintang Toedjoe,Dextromethorphan HBr; Guaifenesin,Batuk ringan; batuk berdahak,Mengantuk; mual; pusing ringan,2027-06-30,Tablet,,True,[]
2130,Mixagrip Flu Tablet,Flu & Pilek,16211.0,100,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; demam; hidung tersumbat,Dosis sesuai anjuran dokter. Tempo Scan,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; demam; hidung tersumbat,Mengantuk; mulut kering; berdebar,2028-03-15,Tablet,,True,[]
2131,Herbakof Botol,Herbal & Tradisional,36963.0,125,Ekstrak Daun Legundi; Ekstrak Jahe; Ekstrak Saga; Ekstrak Mahkota Dewa,Batuk ringan; tenggorokan tidak nyaman,Dosis sesuai anjuran dokter. Dexa Medica,Ekstrak Daun Legundi; Ekstrak Jahe; Ekstrak Saga; Ekstrak Mahkota Dewa,Batuk ringan; tenggorokan tidak nyaman,Alergi herbal jarang,2027-06-30,Tablet,,True,[]
